timestep,car_speed,steering_angle,distance_to_road_center,angle_from_straight_in_rads,reward,total_reward
1,0.1,0.9132636723641858,0.014455779565179072,0.7687058767123951,0.7180153479733197,0.7180153479733197
2,0.1,0.9132636723641858,0.014455779565179072,0.7687058767123951,0.7180153479733197,1.4360306959466393
3,0.1,0.9132636723641858,0.014455779565179072,0.7687058767123951,0.7180153479733197,2.154046043919959
4,0.1,0.9132636723641858,0.014455779565179072,0.7687058767123951,0.7180153479733197,2.8720613918932787
5,0.1,0.9132636723641858,0.014455779565179072,0.7687058767123951,0.7168259843168289,3.5888873762101077
6,0.1,0.9141519045672847,0.014725426014352117,0.7668976444237635,0.7147014478659843,4.303588824076092
7,0.1,0.9157067659605297,0.015218448847554522,0.7635222774849845,0.7118504691672954,5.0154392932433876
8,0.1,0.9177421987636348,0.015895347158089046,0.7587887271827444,0.7084432972015586,5.723882590444946
9,0.1,0.9201036199736145,0.016722553534144313,0.7528780846321713,0.7046193781151856,6.4285019685601315
10,0.1,0.9226619905821568,0.01767164537865762,0.7459455367955806,0.7004922246334141,7.128994193193545
11,0.1,0.9253104924181753,0.01871862332819202,0.7381242591362551,0.696153661398803,7.825147854592348
12,0.1,0.9279613806573436,0.019843266178402263,0.7295287188733209,0.6916737485385804,8.516821603130929
13,0.1,0.9305478164159193,0.021028566539532723,0.7202621510205921,0.687115600198713,9.203937203329641
14,0.1,0.9330066296656683,0.022260234476965346,0.7104042848960148,0.6825257363886467,9.886462939718287
15,0.1,0.9352914048212412,0.023526268849933696,0.7000287163219042,0.6779406189347984,10.564403558653085
16,0.1,0.9373651946112409,0.024816597099197424,0.6891992236192667,0.6733885098292505,11.237792068482335
17,0.1,0.9391988678725192,0.026122765892573563,0.6779712089467835,0.6688910037567504,11.906683072239085
18,0.1,0.9407697310597174,0.027437679086266542,0.666392940197052,0.6644643072902456,12.57114737952933
19,0.1,0.9420603600035369,0.028755376587013104,0.6545065941334058,0.6601202962228097,13.23126767575214
