timestep,car_speed,steering_angle,distance_to_road_center,angle_from_straight_in_rads,reward,total_reward
1,0.1,-2.0275769363693006,-0.27156791746835185,0.6881022383142179,-1.7887360290906573,-1.7887360290906573
2,0.1,-2.0275769363693006,-0.27156791746835185,0.6881022383142179,-1.7887360290906573,-3.5774720581813146
3,0.1,-2.0275769363693006,-0.27156791746835185,0.6881022383142179,-1.7887360290906573,-5.366208087271972
4,0.1,-2.0275769363693006,-0.27156791746835185,0.6881022383142179,-1.7887360290906573,-7.154944116362629
5,0.1,-2.0275769363693006,-0.27156791746835185,0.6881022383142179,-1.789331368250135,-8.944275484612763
6,0.1,-2.021090852648362,-0.27132076271748184,0.6921167745264564,-1.7905333515238864,-10.73480883613665
7,0.1,-2.0090343802229604,-0.2708644955678928,0.6996105754559678,-1.7923458868152888,-12.52715472295194
8,0.1,-1.9921667323213335,-0.2702286471461782,0.7101197391404491,-1.7947676199914806,-14.32192234294342
9,0.1,-1.971122098470302,-0.26943643156828734,0.7232422172125714,-1.7977829044322835,-16.119705247375705
10,0.1,-1.9464468715310146,-0.26850635970507486,0.7386167255197342,-1.801364660627315,-17.92106990800302
11,0.1,-1.9186151848493724,-0.2674534306791079,0.7559191219417063,-1.8054764176385127,-19.726546325641532
12,0.1,-1.8880411204232321,-0.26629000777603073,0.774858957337075,-1.8101093188079704,-21.536655644449503
13,0.1,-1.855046444966633,-0.26502643514760216,0.7952179065093885,-1.8151732437921833,-23.351828888241688
14,0.1,-1.8199991403056694,-0.2636715370760673,0.8167162304550032,-1.8206125395515182,-25.172441427793206
15,0.1,-1.7831830323712032,-0.26223299390766774,0.8391469067054743,-1.8263672827003543,-26.99880871049356
16,0.1,-1.7448505852455616,-0.26071756712152105,0.8623250859696487,-1.8323742731724546,-28.831182983666015
17,0.1,-1.705227099398285,-0.259131287219591,0.8860857727976251,-1.8385681418301143,-30.669751125496127
18,0.1,-1.6645140250099422,-0.25747959320038794,0.9102819069939373,-1.844882304761709,-32.51463343025784
19,0.1,-1.6228918326658812,-0.2557674366882263,0.9347825342163821,-1.8512498491390414,-34.36588327939688
20,0.1,-1.5805224448592585,-0.25399936032588255,0.9594711583995671,-1.8576822670920725,-36.223565546488956
21,0.1,-1.5374723758747688,-0.25217950891568297,0.9843227132820608,-1.864108832315226,-38.08767437880418
22,0.1,-1.493879827886096,-0.25031168494469114,1.0092370215608153,-1.8704607775794182,-39.9581351563836
23,0.1,-1.4498693031931031,-0.24839944087498458,1.0341251055567429,-1.8766718327588707,-41.83480698914247
24,0.1,-1.405553010728862,-0.24644610619862592,1.0589080512573972,-1.882678678999179,-43.71748566814165
25,0.1,-1.361032097876797,-0.24445480849728055,1.0835159870960085,-1.888421151471591,-45.60590681961324
26,0.1,-1.3163978915603414,-0.24242849015485163,1.107887009988175,-1.8938425568589512,-47.49974937647219
27,0.1,-1.2717328218241368,-0.2403699218327483,1.131966396503346,-1.8988899100247174,-49.3986392864969
28,0.1,-1.2271112423520436,-0.23828171344401755,1.155705892088132,-1.9035140956359413,-51.30215338213284
29,0.1,-1.1826001619061928,-0.2361663232625573,1.1790630707193803,-1.9076699615018635,-53.20982334363471
30,0.1,-1.1382598983852326,-0.23402606564205633,1.202000758035331,-1.9113163513270748,-55.121139694961784
31,0.1,-1.0941446650645963,-0.23186311770030224,1.224486511938426,-1.9144160843706493,-57.035555779332434
32,0.1,-1.0503030975284142,-0.2296795252363966,1.2464921548355519,-1.9168352569814306,-58.95239103631386
33,0.1,-1.006867170281751,-0.22747723920493437,1.2679052217675926,-1.918556934803885,-60.87094797111775
34,0.1,-0.9638641618471198,-0.22525810924345643,1.2887169305874444,-1.9195666047538582,-62.79051457587161
35,0.1,-0.9213183890873928,-0.22302385047408027,1.30892011565341,-1.9198521146225813,-64.7103666904942
36,0.1,-0.8792514035898495,-0.22077605121818625,1.328509108592013,-1.9194037923420666,-66.62977048283626
37,0.1,-0.8376820008083228,-0.21851618007757748,1.3474797999674522,-1.91821429048295,-68.54798477331921
38,0.1,-0.7966264396049523,-0.21624559250387823,1.3658294854338302,-1.916278424367942,-70.46426319768716
39,0.1,-0.7560986434097741,-0.2139655369946201,1.383556726536427,-1.9135930069932625,-72.37785620468043
40,0.1,-0.7161103850238062,-0.21167716096214578,1.4006612245976515,-1.9101566830494123,-74.28801288772983
41,0.1,-0.6766714571781136,-0.2093815163139255,1.4171437059611411,-1.9059697644543627,-76.1939826521842
42,0.1,-0.637789830247848,-0.2070795647762132,1.433005817514284,-1.9010340693735168,-78.09501672155773
43,0.1,-0.599471798353947,-0.2047721829870935,1.4482500315169877,-1.8953527663106948,-79.99036948786842
44,0.1,-0.5617221149380955,-0.2024601673799868,1.4628795588617725,-1.8889302245114439,-81.87929971237986
45,0.1,-0.5245441187662006,-0.20014423887449123,1.4768982699787117,-1.8817718716203606,-83.76107158400022
46,0.1,-0.48793985120158734,-0.19782504738797613,1.490310622678174,-1.8738840592747015,-85.63495564327492
47,0.1,-0.45191016548954743,-0.19550317617851515,1.503121596295604,-1.8652739370942015,-87.50022958036912
48,0.1,-0.416454828708275,-0.19317914602747815,1.5153366315665064,-1.8559493353382794,-89.3561789157074
49,0.1,-0.38157261696606093,-0.19085341926831456,1.5269615757170847,-1.8459186563434402,-91.20209757205085
50,0.1,-0.3472614043595392,-0.18852640366668533,1.5380026323073142,-1.8351907747224092,-93.03728834677325
51,0.1,-0.31351824615155577,-0.1861984561560726,1.5484663154091702,-1.8237749461992285,-94.86106329297247
52,0.1,-0.28033945657865167,-0.18386988643225033,1.5583594077438516,-1.8116807248683788,-96.67274401784086
53,0.1,-0.24772068165630579,-0.18154096040949225,1.5676889224386166,-0.5410821114017861,-97.21382612924265
54,0.1,-2.1130115500823465,-0.05478809645893107,-1.5651305854930357,-0.5545036277528745,-97.76832975699553
55,0.1,-2.1280773966220377,-0.05711709599358894,-1.5569064366861485,-0.5685737916772877,-98.33690354867281
56,0.1,-2.143682620399182,-0.0594458842327481,-1.5492237780717009,-0.5832825253123111,-98.92018607398512
57,0.1,-2.1598183801171564,-0.06177433850491809,-1.5420749950679755,-0.5941133318548218,-99.51429940583995
58,0.1,-2.172717831209484,-0.06410221420393325,-1.5316956891701512,-0.6015472992229646,-100.1158467050629
59,0.1,-2.1827769150915426,-0.06642901482122676,-1.5184867668792748,-0.6060013025494062,-100.72184800761231
60,0.1,-2.1903350955773373,-0.06875404830304244,-1.5027946125469132,-0.6078372228279416,-101.32968523044025
61,0.1,-2.1956825162184153,-0.07107641407178522,-1.4849183755005633,-0.607378781603285,-101.93706401204354
62,0.1,-2.1990737574215453,-0.07339500311452846,-1.4651237262762609,-0.604939856273294,-102.54200386831683
63,0.1,-2.200751555018194,-0.07570851018537944,-1.4436664531643997,-0.6007717804766755,-103.1427756487935
64,0.1,-2.200902820012645,-0.07801544973207047,-1.4207483226919402,-0.5951016002399983,-103.7378772490335
65,0.1,-2.1996908660829027,-0.08031417151934878,-1.396549150889415,-0.5881346739206871,-104.3260119229542
66,0.1,-2.197257962913347,-0.08260288073643307,-1.3712291555490164,-0.5800569127412105,-104.90606883569541
67,0.1,-2.193727654426172,-0.08487965891640342,-1.3449310652621376,-0.5710366749377307,-105.47710551063314
68,0.1,-2.1892068191142444,-0.08714248484104614,-1.3177819707037832,-0.5612264808265737,-106.03833199145971
69,0.1,-2.183787588220066,-0.08938925486096727,-1.2898950396103936,-0.5507645129377448,-106.58909650439746
70,0.1,-2.1775490724326714,-0.09161780226167732,-1.261371049815898,-0.5397759373042366,-107.1288724417017
71,0.1,-2.1705589139005657,-0.09382591543511859,-1.2322997595493796,-0.5283740750863111,-107.657246516788
72,0.1,-2.162874679299742,-0.09601135471969574,-1.202761132102785,-0.5166614479977696,-108.17390796478577
73,0.1,-2.1545451086862246,-0.09817186784796128,-1.1728264302066118,-0.5047307161065853,-108.67863868089235
74,0.1,-2.1456112336477577,-0.10030520399598442,-1.1425591936879134,-0.4926655228011221,-109.17130420369347
75,0.1,-2.136107377223775,-0.10240912646696015,-1.112016112554173,-0.4805412587331651,-109.65184546242664
76,0.1,-2.1260620470499925,-0.10448142406766603,-1.0812478063733324,-0.46842575423569366,-110.12027121666233
77,0.1,-2.115498732214985,-0.10651992125293963,-1.0502995196855887,-0.45637990794114514,-110.57665112460347
78,0.1,-2.104436613397845,-0.10852248712278051,-1.0192117421700397,-0.4444582579839501,-111.02110938258743
79,0.1,-2.0928911949930273,-0.110487043360807,-0.9880207613849575,-0.4327095011643721,-111.4538188837518
80,0.1,-2.0808748671226835,-0.11241157120306167,-0.9567591550920671,-0.4211769647001936,-111.87499584845199
81,0.1,-2.0683974046886835,-0.11429411752367874,-0.9254562294518964,-0.40989903463451915,-112.28489488308651
82,0.1,-2.055466409925357,-0.11613280011957172,-0.8941384087296398,-0.39890954455089844,-112.68380442763741
83,0.1,-2.04208770427818,-0.11792581227074289,-0.8628295815707512,-0.3882381279313717,-113.07204255556879
84,0.1,-2.028265674851076,-0.11967142664656971,-0.8315514083853791,-0.37791053724839174,-113.44995309281718
85,0.1,-2.0140035801331218,-0.12136799862187508,-0.800323593914371,-0.3679489326849644,-113.81790202550215
