timestep,car_speed,steering_angle,distance_to_road_center,angle_from_straight_in_rads,reward,total_reward
1,0.1,-1.5133039928791865,-0.20279654343780207,0.5146614414988341,-12.77990872543625,-12.77990872543625
2,0.1,-1.5133039928791874,-0.20279654343780218,0.5146614414988341,-12.77990872543625,-25.5598174508725
3,0.1,-1.5133039928791874,-0.20279654343780218,0.5146614414988341,-12.77990872543625,-38.33972617630875
4,0.1,-1.5133039928791874,-0.20279654343780218,0.5146614414988341,-12.77990872543625,-51.119634901745
5,0.1,-1.5133039928791874,-0.20279654343780218,0.5146614414988341,-12.773821945296392,-63.89345684704139
6,0.1,-1.5083916217703353,-0.20260493558243697,0.5176577340540343,-12.762657476115173,-76.65611432315657
7,0.1,-1.4992591821838803,-0.20225099956742876,0.5232508134904071,-12.747138045788619,-89.40325236894519
8,0.1,-1.4864784428089783,-0.2017572884366109,0.5310944415571305,-12.727785621255343,-102.13103799020053
9,0.1,-1.4705252651769498,-0.20114138102804402,0.5408885451034904,-12.704968184289463,-114.83600617449
10,0.1,-1.451808291122596,-0.20041716255202013,0.5523633343976053,-12.678946204934933,-127.51495237942493
11,0.1,-1.4306810279344455,-0.19959576640083254,0.5652766360738799,-12.649905583561473,-140.1648579629864
12,0.1,-1.4074513060033824,-0.19868626490375751,0.5794113430341927,-12.618024878527391,-152.78288284151378
13,0.1,-1.3823569239555291,-0.19769615251962014,0.5946046012406723,-12.58335186027125,-165.36623470178503
14,0.1,-1.3556707928489047,-0.19663174176063647,0.6106466247574601,-12.545963843215105,-177.91219854500014
15,0.1,-1.327602222755361,-0.19549846363397494,0.6273824135843884,-12.505922824890899,-190.41812136989103
16,0.1,-1.2983369635138813,-0.19430104351021127,0.6446734715882314,-12.463281050069723,-202.88140241996075
17,0.1,-1.2680404317309164,-0.1930436508551554,0.6623960768206377,-12.418085056749545,-215.29948747671028
18,0.1,-1.2368602586253967,-0.19173001106072052,0.6804398519818085,-12.370378383133906,-227.66986585984418
19,0.1,-1.204928495703471,-0.1903634895264612,0.698706399561141,-12.320203411047588,-239.99006927089178
20,0.1,-1.172363482228622,-0.1889471554539246,0.717108072310624,-12.267687246919744,-252.25775651781152
21,0.1,-1.1392109608678138,-0.18748378144087186,0.7356268535409047,-12.21286002343227,-264.47061654124377
22,0.1,-1.1055717329374728,-0.18597588755804262,0.7541871426429535,-12.155754522839075,-276.62637106408283
23,0.1,-1.0715365961209815,-0.18442582656289241,0.7727216695079426,-12.096406371307731,-288.7227774353906
24,0.1,-1.0371874238358758,-0.1828358069087438,0.7911706452515621,-12.03485406138538,-300.75763149677596
25,0.1,-1.002598108547327,-0.1812079107572626,0.8094809990252992,-11.97113868431155,-312.7287701810875
26,0.1,-0.9678355102765215,-0.17954410831238432,0.8276055728473217,-11.905303793516623,-324.6340739746041
27,0.1,-0.9329601606963943,-0.1778462693499967,0.8455025328035727,-11.837395202554053,-336.47146917715816
28,0.1,-0.898026886028841,-0.17611617249773603,0.8631348389485194,-11.767460738903916,-348.2389299160621
29,0.1,-0.8630853595332793,-0.17435551277493255,0.8804697682160463,-11.695549969964862,-359.93447988602696
30,0.1,-0.8281805926559639,-0.1725659077796169,0.897478485140205,-11.621713914105268,-371.55619380013223
31,0.1,-0.7933533722985505,-0.17074890281877364,0.9141356558891859,-11.546004746332999,-383.1021985464652
32,0.1,-0.7586406508769138,-0.16890597521084194,0.9304191012315056,-11.468379122802046,-394.57057766926727
33,0.1,-0.7241455497040278,-0.1670385851097813,0.9462403013937853,-11.388908296140409,-405.9594859654077
34,0.1,-0.6898899103701815,-0.1651481689136749,0.9615917787665674,-11.307661278661696,-417.26714724406935
35,0.1,-0.6558936715363226,-0.16323608778308918,0.9764672062945692,-11.2247049114461,-428.49185215551546
36,0.1,-0.6221749985903845,-0.16130363258244218,0.9908613272340373,-11.14010410366157,-439.631956259177
37,0.1,-0.5887502653517893,-0.15935202819731709,1.0047700166213815,-11.053921809570266,-450.6858780687473
38,0.1,-0.5556341998190992,-0.15738243734338886,1.0181901736147894,-10.966219008420225,-461.6520970771675
