timestep,car_speed,steering_angle,distance_to_road_center,angle_from_straight_in_rads,reward,total_reward
1,0.1,-2.8255145307642375,-0.30616158183722275,0.23610128760798996,-1.8949070289235521,-1.8949070289235521
2,0.1,-2.825514530764238,-0.30616158183722275,0.23610128760798949,-1.8949070289235521,-3.7898140578471042
3,0.1,-2.825514530764238,-0.30616158183722275,0.23610128760798949,-1.8949070289235521,-5.684721086770656
4,0.1,-2.825514530764238,-0.30616158183722275,0.23610128760798949,-1.8949070289235521,-7.5796281156942085
5,0.1,-2.825514530764238,-0.30616158183722275,0.23610128760798949,-1.8955769402438654,-9.475205055938074
6,0.1,-2.819001429371806,-0.30606971436072117,0.24169571423540528,-1.8969001979319429,-11.372105253870018
7,0.1,-2.806818870790257,-0.3058957514730172,0.25213864393991486,-1.8988911851608246,-13.270996439030842
8,0.1,-2.7896561620674993,-0.30564397717120717,0.2667836096445725,-1.9015838846172395,-15.17258032364808
9,0.1,-2.7680837931760087,-0.30531541330587,0.2850703398826912,-1.9050186145961772,-17.077598938244257
10,0.1,-2.742592638068425,-0.3049093008389878,0.30650037032145305,-1.9092353138930425,-18.9868342521373
11,0.1,-2.7136102667819655,-0.30442407399807014,0.33063047319873595,-1.9142684446403566,-20.901102696777656
12,0.1,-2.681513151552995,-0.30385798088054905,0.35706665725249587,-1.920162272980212,-22.821264969757866
13,0.1,-2.646592820682286,-0.3032094265674823,0.38550144499253675,-1.9269111274970536,-24.74817609725492
14,0.1,-2.6091970746589177,-0.3024772246343552,0.41557517168463437,-1.9345160962698238,-26.682692193524744
15,0.1,-2.569595514973047,-0.30166074429582324,0.4470119279851854,-1.9429650033499397,-28.625657196874684
16,0.1,-2.5280326441411383,-0.3007599069512774,0.47956642537163585,-1.95223258658663,-30.577889783461313
17,0.1,-2.4847312887213002,-0.29977517793041697,0.5130204905828695,-1.9622812765025253,-32.54017105996384
18,0.1,-2.439895180849883,-0.2987075319734527,0.5471801388846439,-1.9730622830329867,-34.51323334299683
19,0.1,-2.3937111590026805,-0.2975584041737511,0.5818728827348306,-1.9845169230823818,-36.49775026607921
20,0.1,-2.346350992788812,-0.2963296342386956,0.6169453495981441,-1.9966397855805293,-38.494390051659735
21,0.1,-2.29788642333119,-0.2950233333070691,0.6523469097395007,-2.0093576815686074,-40.503747733228344
22,0.1,-2.2484704493706587,-0.2936418398154199,0.6879479487835405,-2.0225913392717954,-42.52633907250014
23,0.1,-2.198244442045895,-0.2921877537557709,0.7236330955118139,-2.0362569286682515,-44.562596001168394
