timestep,car_speed,steering_angle,distance_to_road_center,angle_from_straight_in_rads,reward,total_reward
1,0.1,-2.0399804193681303,-0.25213957409195137,0.48141532155138356,-1.4577871786077021,-1.4577871786077021
2,0.1,-2.0399804193681303,-0.25213957409195137,0.48141532155138356,-1.4577871786077021,-2.9155743572154043
3,0.1,-2.0399804193681303,-0.25213957409195137,0.48141532155138356,-1.4577871786077021,-4.373361535823106
4,0.1,-2.0399804193681303,-0.25213957409195137,0.48141532155138356,-1.4577871786077021,-5.8311487144308085
5,0.1,-2.0399804193681303,-0.25213957409195137,0.48141532155138356,-1.4582355581765216,-7.289384272607331
6,0.1,-2.034136748063567,-0.25195911643190333,0.4854544162554666,-1.5042658606395627,-8.793650133246894
7,0.1,-1.9447660950832755,-0.2514633126702518,0.5698670316192423,-1.515603835601146,-10.30925396884804
8,0.1,-1.914024328699779,-0.25092381757286025,0.5952138470288237,-1.5277877064870227,-11.837041675335062
9,0.1,-1.879383355824456,-0.25023612286351016,0.6229778728106458,-1.5408297852160902,-13.377871460551152
10,0.1,-1.8413051436092585,-0.24940982209248536,0.6527930773155951,-1.5440340403473987,-14.92190550089855
11,0.1,-1.8145311966363664,-0.24845821033549836,0.6700509067186172,-1.5636504890416754,-16.485555989940224
12,0.1,-1.7638572768114766,-0.24737604634374113,0.7099031866259349,-1.5787148475130934,-18.064270837453318
13,0.1,-1.7181198424675244,-0.24618515006083652,0.7437316581408407,-1.594369037050573,-19.65863987450389
14,0.1,-1.6705825078693133,-0.24488913173703794,0.7783088095010661,-1.6047989767863053,-21.263438851290196
15,0.1,-1.6281573456214917,-0.24349663316750772,0.8068089860535858,-1.6213308691059205,-22.88476972039612
16,0.1,-1.5776982560251354,-0.24201199533136833,0.8424216972885479,-1.638231211154493,-24.523000931550612
17,0.1,-1.5262328588358456,-0.24044553602241514,0.8782225013883058,-1.6493526246388805,-26.172353556189492
18,0.1,-1.48031246700165,-0.23880187050298476,0.9077062380281975,-1.6605096414466063,-27.832863197636097
19,0.1,-1.4336082847155063,-0.237088840421223,0.9372801194967236,-1.6716205428563506,-29.504483740492446
20,0.1,-1.3862952395819845,-0.23531198023004013,0.9668245627184165,-1.6827067399122702,-31.187190480404716
21,0.1,-1.3384292112838505,-0.23347650692688388,0.996335857984988,-1.6874295338857357,-32.87462001429045
22,0.1,-1.2964272024976142,-0.23159532427314666,1.0195260402338522,-1.6919040329905446,-34.56652404728099
23,0.1,-1.2541668870880325,-0.2296722055680757,1.0425551685927243,-1.696069917003644,-36.26259396428463
24,0.1,-1.2117529237228608,-0.22771051678786183,1.0653522441557575,-1.6998699659162069,-37.96246393020084
25,0.1,-1.1692792768911837,-0.22571338059004858,1.0878545290093022,-1.7032502097592017,-39.665714139960045
26,0.1,-1.126830428429061,-0.2236836983835291,1.1100065554062304,-1.7061736520193462,-41.37188779197939
27,0.1,-1.0844697648139783,-0.2216241626680409,1.1317718618664308,-1.7086056998055854,-43.08049349178498
