timestep,car_speed,steering_angle,distance_to_road_center,angle_from_straight_in_rads,reward,total_reward
1,0.1,1.2052194818724047,0.04358765271876933,0.7693429546847115,0.4261649612258672,0.4261649612258672
2,0.1,1.2052194818724047,0.04358765271876933,0.7693429546847115,0.4261649612258672,0.8523299224517344
3,0.1,1.2052194818724047,0.04358765271876933,0.7693429546847115,0.4261649612258672,1.2784948836776016
4,0.1,1.2052194818724047,0.04358765271876933,0.7693429546847115,0.4261649612258672,1.704659844903469
5,0.1,1.2052194818724047,0.04358765271876933,0.7693429546847115,0.4254571386601469,2.1301169835636156
6,0.1,1.2055306227762266,0.04385739633619355,0.7669566594142909,0.4242301518516888,2.5543471354153042
7,0.1,1.206003964302908,0.04435017227267356,0.7625022415761723,0.41563762093614565,2.96998475635145
8,0.1,1.2149752189897316,0.0450247225190666,0.7647279937990656,0.41377588904423007,3.38376064539568
9,0.1,1.215490822756242,0.04585630095270368,0.7569278132292051,0.41175586953684884,3.7955165149325287
10,0.1,1.215864630789428,0.04680838853733656,0.7477807454160624,0.4027355668224246,4.198252081754953
11,0.1,1.2245489817592077,0.04785863112811983,0.7459626704780092,0.40059185784650864,4.598843939601462
12,0.1,1.2245302074798956,0.048991308129956744,0.7346171261803282,0.39165301776641404,4.990496957367876
13,0.1,1.2327355164969516,0.05018363573373326,0.730899159159619,0.3895573374354242,5.3800542948033
14,0.1,1.232166070347171,0.05142809110261329,0.7178851593210384,0.3808292347613794,5.76088352956468
15,0.1,1.2397949205707652,0.05270709575185621,0.712723963052203,0.37888530530684006,6.13976883487152
16,0.1,1.238566336748712,0.054014315489583485,0.6984231818528772,0.37044304234242853,6.510211877213948
17,0.1,1.2455579521608247,0.055340718253212115,0.6921507696287034,0.36869740477587776,6.878909281989825
18,0.1,1.243613131721859,0.05667588256918036,0.6768543060300556,0.36057267711909613,7.239481959108922
19,0.1,1.249942869195901,0.0580219212125341,0.66972365707056,0.3526727952220202,7.592154754330942
20,0.1,1.2559107732135657,0.05936580861891115,0.6622526870244543,0.3512252937959549,7.943380048126897
21,0.1,1.252937467161039,0.06070636698249139,0.6458737973361249,0.3436406632320239,8.28702071135892
22,0.1,1.2582560127808267,0.06204297365029213,0.6378262762779054,0.33627623363537595,8.623296944994296
23,0.1,1.2632253672573628,0.06336734898921625,0.6295518773652002,0.33510284840425075,8.958399793398547
24,0.1,1.2592309587910198,0.06468023463688727,0.6124286124221471,0.32804825481848743,9.286448048217034
25,0.1,1.2635540034981694,0.06598122571592097,0.6037417463389598,0.32120963494031707,9.60765768315735
26,0.1,1.267534203995625,0.06726391377235352,0.5948950662720898,0.32027770652976173,9.927935389687113
27,0.1,1.2625284906667495,0.06852891065702404,0.577239384096509,0.313728267441556,10.241663657128669
28,0.1,1.265880168530999,0.06977837552267249,0.568096413304274,0.307385941256183,10.549049598384851
29,0.1,1.2688994112561218,0.0710058057835792,0.5588413534203299,0.3012523297160794,10.850301928100931
30,0.1,1.271583091451712,0.072210315522273,0.5494799362289821,0.30057175962271,11.15087368772364
31,0.1,1.265323061723274,0.07339826442165262,0.5313404175067479,0.2946906323365628,11.445564320060203
32,0.1,1.2674161902686714,0.07456192893897085,0.521796900878963,0.2890116433586136,11.734575963418816
33,0.1,1.269179290210373,0.07570063703175116,0.5121729198928612,0.2884722645896356,12.023048228008452
34,0.1,1.2619700548124293,0.07681779797997543,0.493792075012675,0.2830264626014112,12.306074690609863
35,0.1,1.263158821532378,0.07791216241498614,0.48403719738251666,0.27777125969501315,12.583845950304877
36,0.1,1.264032313503565,0.07898022185415542,0.4742300949620108,0.27270694151070607,12.856552891815582
37,0.1,1.264588874113728,0.08002164049899184,0.46437246912380936,0.27228394233604425,13.128836834151626
38,0.1,1.256240252310785,0.08104299279930118,0.4458103243177733,0.2674191868345491,13.396256020986176
