timestep,car_speed,steering_angle,distance_to_road_center,angle_from_straight_in_rads,reward,total_reward
1,0.1,-0.8142600354758509,-0.05767810314129235,-0.2374790040629275,0.5895399305195478,0.5895399305195478
2,0.1,-0.8142600354758531,-0.05767810314129257,-0.2374790040629275,0.5895399305195478,1.1790798610390956
3,0.1,-0.8142600354758531,-0.05767810314129257,-0.2374790040629275,0.5895399305195478,1.7686197915586432
4,0.1,-0.8142600354758531,-0.05767810314129257,-0.2374790040629275,0.5895399305195478,2.358159722078191
5,0.1,-0.8142600354758531,-0.05767810314129257,-0.2374790040629275,0.5890832684701619,2.947242990548353
6,0.1,-0.8135581057243194,-0.057769130997761486,-0.23586679574670452,0.5882690540083748,3.535512044556728
7,0.1,-0.8122015004333842,-0.057934416021029556,-0.23285734022308863,0.5871829168056723,4.1226949613624
8,0.1,-0.8102255060365589,-0.05815885689168271,-0.2286369371197318,0.5858974909699438,4.708592452332344
9,0.1,-0.8076581107184835,-0.058429106460455016,-0.22336704611393332,0.5844731215297952,5.2930655738621395
10,0.1,-0.804524313743285,-0.05873353250192498,-0.21718898872403528,0.5829593121030473,5.876024885965187
11,0.1,-0.8008476259205001,-0.05906210860850131,-0.21022653983548698,0.5813962282412141,6.457421114206401
12,0.1,-0.7966508895722986,-0.05940626921863906,-0.202588197385908,0.579817365572126,7.037238479778527
13,0.1,-0.7919515442542814,-0.05975874637375128,-0.19436408051676854,0.5782470431964984,7.615485522975025
14,0.1,-0.7867777326339425,-0.0601134151975114,-0.1856435806588285,0.57670560793834,8.192191130913365
15,0.1,-0.7811516426498977,-0.06046514807173159,-0.1765001619325818,0.5752090373355229,8.767400168248887
16,0.1,-0.7750952338980902,-0.060809671097651175,-0.16699852292157846,0.5737698095957126,9.341169977844599
17,0.1,-0.7686301278996834,-0.061143439701875246,-0.157195730880931,0.5723976379330655,9.913567615777664
18,0.1,-0.7617774732860055,-0.06146352897597973,-0.1471421835262082,0.5711000762302972,10.484667692007962
19,0.1,-0.7545578367904779,-0.061767538241649544,-0.13688245437398253,0.5698830147088038,11.054550706716766
20,0.1,-0.7469911142264416,-0.062053508840403226,-0.1264560258224093,0.568752997328048,11.623303704044814
21,0.1,-0.7390835232402796,-0.06231983987822115,-0.11588512445806809,0.5677133789670209,12.191017083011834
22,0.1,-0.7308541041828047,-0.06256522901611022,-0.10520181402170253,0.5667668635519285,12.757783946563762
23,0.1,-0.7223210202181037,-0.06278863697958581,-0.09443465042224564,0.5659157001839558,13.323699646747718
24,0.1,-0.7135015614785105,-0.06298924527522493,-0.08360910872626129,0.5651618342330228,13.88886148098074
25,0.1,-0.70441216153302,-0.06316642069891504,-0.07274795454386966,0.5645070196361434,14.453368500616884
26,0.1,-0.6950684495537813,-0.06331968565749108,-0.061871592978870606,0.5639529053275415,15.017321405944426
27,0.1,-0.6854852797666815,-0.0634486934103044,-0.05099834566363746,0.5635010978156362,15.580822503760063
28,0.1,-0.6756767668263491,-0.06355320742335019,-0.040144692592847295,0.5631532048846165,16.14397570864468
29,0.1,-0.6656563251467689,-0.06363308417055075,-0.029325483441261426,0.5629108645100104,16.706886573154687
30,0.1,-0.655436710542448,-0.0636882588140652,-0.01855412240179597,0.5627757623232044,17.269662335477893
31,0.1,-0.6450300627890934,-0.0637187332817919,-0.007842729971174413,0.5627496403188684,17.832411975796763
32,0.1,-0.6344479480562255,-0.06372456633576501,0.0027977153014246262,0.5628343870739062,18.39524636287067
33,0.1,-0.6237214702136539,-0.06370588825672913,0.01333741235363739,0.5630321067759684,18.958278469646636
34,0.1,-0.612859354223493,-0.06366289140013087,0.023769559777815703,0.5633448855620883,19.521623355208725
35,0.1,-0.6018700985871989,-0.06359579912884022,0.03408789270120339,0.5637747938784899,20.085398149087215
36,0.1,-0.5907619807179694,-0.06350486148664686,0.04428663414849921,0.5643238833635834,20.6497220324508
37,0.1,-0.5795430238132999,-0.06339035153868217,0.054360491573521755,0.564994182559947,21.214716215010746
38,0.1,-0.5682210130387538,-0.0632525622582562,0.06430460954380826,0.5657876912943681,21.780503906305114
39,0.1,-0.5568035107943939,-0.06309180390799302,0.07411452828553619,0.5667063741880175,22.347210280493133
40,0.1,-0.5452978709311309,-0.06290840182491791,0.08378614731804829,0.5677521536608209,22.914962434153953
41,0.1,-0.5337112519257754,-0.06270269453595428,0.0933156934337674,0.5689269027031428,23.483889336857096
42,0.1,-0.522050628964421,-0.06247503214405764,0.10269969247615542,0.5702324376197672,24.054121774476865
43,0.1,-0.5103228049241927,-0.06222577493637438,0.11193494443955108,0.5716705108976423,24.62579228537451
44,0.1,-0.4985344202732458,-0.06195529217493512,0.12101850147610539,0.5732428043071143,25.199035089681622
45,0.1,-0.48669196193003106,-0.06166396103783178,0.12994764844828674,0.5749509223140002,25.77398601199562
46,0.1,-0.4748017711374057,-0.061352165684888715,0.13871988571148147,0.5767963858549703,26.35078239785059
47,0.1,-0.46287005041659207,-0.06102029642676721,0.14733291385108,0.5787806265097621,26.929563024360352
48,0.1,-0.45090286967136445,-0.06066874898044183,0.15578462013305389,0.5809049810894188,27.51046800544977
49,0.1,-0.43890617151527034,-0.0602979237972367,0.16407306645709666,0.5831706866491032,28.093638692098875
50,0.1,-0.4268857758947452,-0.0599082254522329,0.17219647862758383,0.5855788759262222,28.679217568025095
51,0.1,-0.4148473840794513,-0.05950006208598557,0.1801532367804044,0.5881305731989256,29.26734814122402
52,0.1,-0.4027965820884163,-0.059073844891205096,0.18794186682363465,0.5908266905561004,29.85817483178012
53,0.1,-0.3907388436169694,-0.058629987638440184,0.19556103276743245,0.5936680245672834,30.4518428563474
54,0.1,-0.378679532525419,-0.05816890623591453,0.20300952983372628,0.5966552533391716,31.048498109686573
55,0.1,-0.36662390494599084,-0.05769101831956336,0.21028627824964272,0.5997889339443552,31.64828704363093
56,0.1,-0.3545771110601012,-0.057196742870038175,0.21739031764028055,0.6030695002073728,32.251356543838305
57,0.1,-0.3425441965935083,-0.05668649985402302,0.22432080194672185,0.6064972608330416,32.85785380467135
58,0.1,-0.33053010407249483,-0.05616070988766614,0.23107699480416652,0.6100723978621202,33.46792620253347
59,0.1,-0.31853967387995674,-0.05561979392029798,0.23765826532302306,0.6137949654395726,34.08172116797304
60,0.1,-0.3065776451463268,-0.0550641729369063,0.24406408422273615,0.617664888881141,34.69938605685419
61,0.1,-0.29464865650636995,-0.05449426767806592,0.25029402027428926,0.6216819640243467,35.321068020878535
62,0.1,-0.28275724674940006,-0.05391049837621065,0.2563477370127064,0.6258387385551101,35.946906759433645
63,0.1,-0.27088384754194794,-0.05331325778883533,0.2622487303464054,0.6301357966852895,36.57704255611893
64,0.1,-0.2590355246322727,-0.05270291473675298,0.2679936227352571,0.6345734985062533,37.21161605462519
65,0.1,-0.2472188949785582,-0.05207984381903369,0.2735795432117787,0.6391519885472693,37.85076804317246
66,0.1,-0.23544017377997067,-0.05144442428024293,0.2790040690224586,0.6438712040022262,38.49463924717468
67,0.1,-0.2237052152785835,-0.05079703901311344,0.28426517485255093,0.6487308983655082,39.14337014554019
68,0.1,-0.21201959623860533,-0.05013807373281809,0.28936114108957556,0.6537306453235081,39.797100790863695
69,0.1,-0.20038863589304512,-0.049467916294601455,0.29429052705296943,0.6588698428313576,40.45597063369505
70,0.1,-0.18881741387655337,-0.048786956078107624,0.29905214690452286,0.6641477173284851,41.120118351023535
71,0.1,-0.17731078634545672,-0.048095583432075095,0.30364504797529424,0.6695633280541503,41.78968167907769
72,0.1,-0.16587340046901589,-0.04739418917365951,0.3080684912675792,0.6751155713970087,42.464797250474696
73,0.1,-0.1545097073633005,-0.046683164137052646,0.31232193400722597,0.6808031852639218,43.145600435738615
74,0.1,-0.1432239736526132,-0.0459628987665015,0.31640501401240184,0.6866247534562977,43.832225189194915
75,0.1,-0.1320202918211919,-0.045233782749332097,0.32031753567212906,0.692578710044784,44.5248038992397
76,0.1,-0.12090258949851607,-0.04449620468503834,0.32405945735186736,0.6986633437353136,45.22346724297501
77,0.1,-0.10987463780437856,-0.043750551786894576,0.3276308800645672,0.704876802221339,45.928344045196354
78,0.1,-0.09894005886505236,-0.04299720961291209,0.33103203726406855,0.7112170965186442,46.639561141715
79,0.1,-0.08810233259865696,-0.042236561823274954,0.3342632856340926,0.7176821052803621,47.35724324699536
80,0.1,-0.07736480285614711,-0.041468989961672253,0.3373250967605754,0.7242695790907292,48.08151282608609
81,0.1,-0.06673068299407608,-0.04069487325820287,0.3402180495879526,0.7309771447369783,48.812489970823066
82,0.1,-0.05620306094604305,-0.03991458845174284,0.34294282357138534,0.7378023094591638,49.55029228028223
83,0.1,-0.045784903851812,-0.03912850962988351,0.3455001924470231,0.7447424651783413,50.29503474546057
84,0.1,-0.03547906229574893,-0.0383370080847078,0.3478910185513291,0.7517948927035977,51.04682963816417
85,0.1,-0.025288274200119476,-0.03754045218285412,0.35011624762842175,0.7589567659187881,51.80578640408296
86,0.1,-0.01521516841305981,-0.03673920724844537,0.3521769040713939,0.7662251559498389,52.5720115600328
87,0.1,-0.005262268026196726,-0.03593363545759892,0.3540740865497925,0.7735970353135223,53.34560859534632
88,0.1,0.0045680065474220655,-0.03512409574335068,0.35580896398092887,0.7810692820486662,54.12667787739499
89,0.1,0.014273334708345409,-0.03431094370992316,0.357382771807577,0.7886386838306021,54.915316561225595
90,0.1,0.023851492995174917,-0.033494531555373186,0.3587968085489068,0.7963019420696695,55.71161850329526
91,0.1,0.03330035257801972,-0.03267520800173118,0.36005243259533154,0.8040556759943968,56.51567417928966
92,0.1,0.04261787690301544,-0.031853318231830074,0.3611510592213162,0.8118964267199744,57.32757060600964
93,0.1,0.05180211947236196,-0.031029203832081187,0.36209415779317383,0.8198206613023714,58.14739126731201
94,0.1,0.06085122174621138,-0.030203202740532065,0.36288324915153203,0.8278247767783913,58.9752160440904
95,0.1,0.06976341115456308,-0.029375649199590903,0.3635199031504721,0.8359051041918362,59.81112114828224
96,0.1,0.07853699920886503,-0.028546873712854914,0.3640057363374142,0.8440579126057448,60.65517906088798
97,0.1,0.0871703797043003,-0.02771720300553504,0.3643424097596507,0.8522794131005548,61.507458473988535
98,0.1,0.09566202700491222,-0.026886959988011883,0.36453162688503105,0.8605657627579412,62.36802423674648
99,0.1,0.10401049440478238,-0.026056463722095413,0.3645751316257365,0.868913068629875,63.23693730537635
100,0.1,0.11221441255926429,-0.025226029389606774,0.36447470645533203,0.877317391692418,64.11425469706877
101,0.1,0.1202724879811472,-0.02439596826292556,0.3642321706104028,0.8857747507834586,65.00002944785223
102,0.1,0.12818350159707592,-0.023566587677197326,0.3638493783690492,0.8942811265237616,65.894310574376
103,0.1,0.13594630736041619,-0.022738191003897956,0.36332821739939575,0.9028324652202893,66.79714303959628
104,0.1,0.1435598309169242,-0.021911077625509368,0.3626706071720179,0.9114246827508183,67.7085677223471
105,0.1,0.15102306832017165,-0.02108554291107012,0.36187849743087286,0.9200536684287148,68.62862139077582
106,0.1,0.15833508479397151,-0.020261878192394,0.3609538667179115,0.9287152888466272,69.55733667962245
107,0.1,0.16549501353933527,-0.019440370740773538,0.35989872094707065,0.9374053916977718,70.49474207132022
108,0.1,0.17250205458376472,-0.018621303744004614,0.35871509202381086,0.9461198095733436,71.44086188089356
109,0.1,0.17935547367082105,-0.017804956283594464,0.3574050365067657,0.9548543637345512,72.39571624462812
110,0.1,0.18605460118815959,-0.016991603312027426,0.35597063430843384,0.9636048678576496,73.35932111248577
111,0.1,0.19259883113230192,-0.016181515629985377,0.3544139874321557,0.9723671317502616,74.33168824423603
112,0.1,0.1989876201085436,-0.015374959863435844,0.35273721874290204,0.9811369650372153,75.31282520927324
113,0.1,0.2052204863644943,-0.014572198440514939,0.3509424707696437,0.989910180813999,76.30273539008724
114,0.1,0.21129700885576413,-0.013773489568152275,0.3490319045372869,0.9986825992659312,77.30141798935317
115,0.1,0.21721682634244832,-0.012979087208391249,0.3470076984263608,1.0074500512510336,78.3088680406042
116,0.1,0.22297963651503827,-0.012189241054376243,0.3448720470588007,1.0162083818444796,79.32507642244867
117,0.1,0.22858519514839193,-0.011404196505993891,0.34262716020833084,1.0249534538425251,80.3500298762912
118,0.1,0.23403331528248972,-0.010624194645159069,0.3402752617340804,1.033681151223719,81.38371102751492
119,0.1,0.23932386642867448,-0.009849472210750942,0.3378185885361839,1.0423873825651029,82.42609841008002
120,0.1,0.24445677380004094,-0.009080261573218174,0.3352593895322227,1.0510680844111273,83.47716649449114
121,0.1,0.24943201756470795,-0.008316790708875532,0.3325999246534633,1.059719224592933,84.53688571908408
122,0.1,0.25424963212066853,-0.007559283173925291,0.32984246385992144,1.0683368054955809,85.60522252457966
123,0.1,0.2589097053908886,-0.006807958078248466,0.32698928617337325,1.076916867270852,86.68213939185051
124,0.1,0.2634123781373755,-0.0060630300590105435,0.32404267872748094,1.0854554909931389,87.76759488284365
125,0.1,0.26775784329288355,-0.005324709254140192,0.32100493583428547,1.0939488017559573,88.86154368459961
126,0.1,0.27194634530891665,-0.004593201275743919,0.31787835806635584,1.1023929717066134,89.96393665630622
127,0.1,0.2759781795187313,-0.003868707183521225,0.3146652513539436,1.1107842230165144,91.07472087932273
128,0.1,0.27985369151398853,-0.00315142345825542,0.31136792609654274,1.119118830784655,92.19383971010738
129,0.1,0.28357327653374426,-0.002441541975453987,0.3079886962882841,1.1273931258717302,93.32123283597912
130,0.1,0.28713737886439705,-0.0017392499792254767,0.3045298786566518,1.135603497662498,94.45683633364162
131,0.1,0.29054649124935467,-0.0010447300564675466,0.30099379181403013,1.143746396753823,95.60058273039544
132,0.1,0.29380115430699155,-0.0003581601114639454,0.297382755421631,1.1454126043854849,96.74599533478093
133,0.1,0.2969019559556863,0.0003202866590292786,0.2936990893653935,1.1400070650731562,97.88600239985408
134,0.1,0.2998495308445883,0.0009904417901131504,0.2899451129434568,1.1346929048167977,99.02069530467088
135,0.1,0.302644559788827,0.0016521415723964596,0.2861231440648624,1.1294700229931223,100.150165327664
136,0.1,0.30528776920794265,0.0023052270748791237,0.2822354984591514,1.1243382964257131,101.27450362408972
137,0.1,0.3077799305662637,0.0029495441669706857,0.2782844888965568,1.1192975811568915,102.3938012052466
138,0.1,0.3101218598140388,0.0035849435395518547,0.27427242441852023,1.114347714150398,103.508148919397
