timestep,car_speed,steering_angle,distance_to_road_center,angle_from_straight_in_rads,reward,total_reward
1,0.1,0.182976824124309,0.03521758883861208,-0.1691990642618118,0.8306880575651256,0.8306880575651256
2,0.1,0.182976824124309,0.03521758883861208,-0.1691990642618118,0.8306880575651256,1.6613761151302513
3,0.1,0.182976824124309,0.03521758883861208,-0.1691990642618118,0.8306880575651256,2.492064172695377
4,0.1,0.182976824124309,0.03521758883861208,-0.1691990642618118,0.8306880575651256,3.3227522302605026
5,0.1,0.182976824124309,0.03521758883861208,-0.1691990642618118,0.8312692149545137,4.154021445215016
6,0.1,0.18196009286113704,0.035152144526761554,-0.1695613524064785,0.8323354548715978,4.986356900086614
7,0.1,0.1800803663552453,0.03503179899651033,-0.17023762360985797,0.8348260804042987,5.821182980490913
8,0.1,0.18266881356260575,0.03486766896402273,-0.1660078760776215,0.8365903808188465,6.65777336130976
9,0.1,0.17948463036458537,0.03466767324605676,-0.16719210209598226,0.8396708453514103,7.49744420666117
10,0.1,0.18100854998436655,0.034435540328807954,-0.163346853303713,0.8429881625691854,8.340432369230355
11,0.1,0.18213803523529,0.03417572842793933,-0.15961924904410332,0.8453431511300751,9.18577552036043
12,0.1,0.17774255890598364,0.03390739929337127,-0.16133143402772906,0.8478731874263441,10.033648707786774
13,0.1,0.17300918313582966,0.03361861891098346,-0.1631770059740049,0.8515357044424159,10.88518441222919
14,0.1,0.1733815831939765,0.03331762639500118,-0.1597946807560353,0.8552864765875674,11.740470888816757
15,0.1,0.17359881760339468,0.03300561261406736,-0.15645730853727896,0.8580469292209841,12.598517818037742
16,0.1,0.16830138371682252,0.032689375090932025,-0.15859236719249775,0.8618760314724798,13.460393849510222
17,0.1,0.16834000784026407,0.03236755731738657,-0.15533556533360157,0.8657375038812372,14.326131353391458
18,0.1,0.16833873893734944,0.03204132275561227,-0.1520744886187733,0.8685965945878132,15.194727947979272
19,0.1,0.16277216908747882,0.03171350347279632,-0.1543628656404844,0.8724554518265467,16.06718339980582
20,0.1,0.1627494156484522,0.03138684306448708,-0.1511190149964186,0.8763122260096086,16.94349562581543
21,0.1,0.16275310566974388,0.031059696137411996,-0.14784385570437608,0.880157351067032,17.823652976882464
22,0.1,0.16279642495253221,0.030733040983091115,-0.14453398487837893,0.8839826227269795,18.707635599609443
23,0.1,0.162890721065335,0.030407707889093624,-0.14118635782560127,0.8986061651986617,19.606241764808104
24,0.1,0.20019600404332938,0.029590222057752708,-0.09570621653419771,0.9005236148582323,20.506765379666337
25,0.1,0.19561162671375293,0.02937073508829589,-0.09809572416920596,0.9024978346012849,21.40926321426762
26,0.1,0.19095957695411803,0.029144845358197773,-0.10048887662785971,0.9045276783081682,22.31379089257579
27,0.1,0.18624142079680275,0.028912669450124426,-0.10288527370444153,0.9066121495901255,23.220403042165913
28,0.1,0.18145840538434088,0.028674307487079543,-0.10528466948645455,0.9087417309093415,24.129144773075254
29,0.1,0.17653708264498075,0.02842976100352164,-0.10776052739023563,0.9109190308923236,25.040063803967577
30,0.1,0.1714959858383759,0.02817895613869774,-0.11029357554860152,0.913146249576579,25.953210053544154
31,0.1,0.16635151054815878,0.027921848823562183,-0.11286697768746305,0.9154252285054463,26.8686352820496
32,0.1,0.1611182038248125,0.027658421530557243,-0.11546601148075991,0.9177587586265396,27.78639404067614
33,0.1,0.15581887006199246,0.027388691516348852,-0.11806804510149603,0.9210112643832571,28.707405305059396
34,0.1,0.15671928944256697,0.027114179649604303,-0.11442250705347605,0.9233321008940846,29.630737405953482
35,0.1,0.15146320729860735,0.026846378354675748,-0.11700057624815012,0.926452264895216,30.557189670848697
36,0.1,0.1526033860550181,0.02658597551120147,-0.11325636905699661,0.9295053505423505,31.486695021391046
37,0.1,0.153894929282968,0.026331779636518407,-0.10942286708221603,0.9324866153659468,32.419181636756996
38,0.1,0.1553345342282056,0.02608406532104342,-0.10550611898222861,0.9353930329858429,33.35457466974284
39,0.1,0.1569318171147328,0.025843101904725968,-0.10149920193252686,0.9382198747418996,34.292794544484735
40,0.1,0.15868273064602667,0.025609153974003415,-0.09740880909400751,0.9409627669368026,35.233757311421535
41,0.1,0.16058359906653663,0.02538246724964755,-0.09324107342993886,0.9436176556404339,36.177374967061965
42,0.1,0.16263106580236142,0.02516327057288073,-0.08900163992644587,0.9454552207511939,37.12283018781316
43,0.1,0.15814273897031414,0.024953656761870197,-0.09139382864838783,0.9479316073734764,38.070761795186634
44,0.1,0.1604380094726607,0.024752118018442733,-0.08708317071176663,0.9503109164715396,39.02107271165817
45,0.1,0.16287097033871656,0.02455863255354279,-0.08271535519671135,0.9525900897742587,39.97366280143243
46,0.1,0.1654390807488543,0.02437337551019734,-0.07829467435311907,0.954767295263202,40.928430096695635
47,0.1,0.16815330402305517,0.024196526524303257,-0.07381196121997739,0.9568392370181569,41.885269333713794
48,0.1,0.17100992432082696,0.024028268496110977,-0.06927276064028283,0.9588028905416527,42.84407222425545
49,0.1,0.1740054977122227,0.023868771128881652,-0.06468221357659382,0.9606554817671495,43.8047277060226
50,0.1,0.17713680835403897,0.02371819189237241,-0.06004511056968515,0.9623944676669032,44.7671221736895
51,0.1,0.18040080320344162,0.023576676807613457,-0.05536596487269294,0.9635466799869729,45.73066885367648
52,0.1,0.17665528252946627,0.023444975702857362,-0.05779447449910736,0.9650727282542875,46.69574158193076
53,0.1,0.1801377323550813,0.023323601273905713,-0.05309828038397584,0.9664800794471049,47.66222166137786
54,0.1,0.18374448671025867,0.02321162951605497,-0.048371808450291036,0.9677669615561232,48.629988622933986
55,0.1,0.18747292765986856,0.023109166298290015,-0.04361873532303161,0.968932275245735,49.59892089817972
56,0.1,0.19133478848550178,0.02301632488006135,-0.03882846031511171,0.9699739728578619,50.568894871037585
57,0.1,0.19532603709304178,0.022933224086802904,-0.03400620377498725,0.9708902609063704,51.53978513194396
58,0.1,0.1994428649558619,0.022859970252179836,-0.02915683756593648,0.9716795836014134,52.51146471554537
59,0.1,0.2036816477074156,0.02279665790546395,-0.0242849313472239,0.9723406083947413,53.48380532394011
60,0.1,0.20803888211391539,0.022743370322831705,-0.01939482111440167,0.9728722154154751,54.45667753935559
61,0.1,0.21251116225294442,0.022700179964582835,-0.014490637392883924,0.9732734882617287,55.42995102761732
62,0.1,0.21709515838567686,0.02266714884996987,-0.009576330114021833,0.9735436550746079,56.40349468269193
63,0.1,0.22179608864429415,0.02264433865221749,-0.004647297877880723,0.9736818494457924,57.37717653213772
64,0.1,0.2266100224620439,0.022631809942277134,0.0002919230392725619,0.9736874267212055,58.35086395885892
65,0.1,0.23153314762363555,0.02262961174252256,0.005237030198409934,0.9736118488194876,59.32447580767841
66,0.1,0.22875939770552914,0.0226384767861966,0.002374629843563144,0.9733304465558595,60.29780625423427
67,0.1,0.2493805648688512,0.022635136096775088,0.023029203901100335,0.9729051254025511,61.270711379636815
68,0.1,0.2469208038999108,0.02268532588882846,0.0200675450116262,0.9725399821939733,62.24325136183079
