timestep,car_speed,steering_angle,distance_to_road_center,angle_from_straight_in_rads,reward,total_reward
1,0.1,-2.381980500417716,-0.23550908692789033,-0.02688963113881277,-1.1555246744969738,-1.1555246744969738
2,0.1,-2.3819805004177166,-0.23550908692789035,-0.02688963113881277,-1.1555246744969738,-2.3110493489939476
3,0.1,-2.3819805004177166,-0.23550908692789035,-0.02688963113881277,-1.1555246744969738,-3.4665740234909217
4,0.1,-2.3819805004177166,-0.23550908692789035,-0.02688963113881277,-1.1555246744969738,-4.622098697987895
5,0.1,-2.3819805004177166,-0.23550908692789035,-0.02688963113881277,-1.1556627465410905,-5.777761444528986
6,0.1,-2.382952621595886,-0.23552006738357792,-0.027751947760106768,-1.15558226961029,-6.933343714139276
7,0.1,-2.374315146206809,-0.2355366853374873,-0.018948292831935852,-1.155553179327031,-8.088896893466307
8,0.1,-2.3676837754606614,-0.23554635805437607,-0.012220194916900486,-1.1555241255652773,-9.244421019031584
9,0.1,-2.352322013939774,-0.23555179969859152,0.0031959830461410006,-1.1556190946622074,-10.400040113693791
10,0.1,-2.3340726945441945,-0.23553475336381566,0.021274839093961953,-1.1557032958932378,-11.555743409587029
11,0.1,-2.318939563606182,-0.2354926350450753,0.03598678684457096,-1.1558175924358254,-12.711561002022854
12,0.1,-2.3015247311918565,-0.23541559490048072,0.05263121781295087,-1.156527283371134,-13.868088285393988
13,0.1,-2.276319237971841,-0.23530009599150692,0.07668172194322824,-1.156985557728662,-15.02507384312265
14,0.1,-2.2550025946427263,-0.2351412907176061,0.09641031253333424,-1.157577469106457,-16.18265131222911
15,0.1,-2.232036640654977,-0.2349332007346287,0.11729536669131008,-1.1583242092584625,-17.34097552148757
16,0.1,-2.2075835848155307,-0.234672649022098,0.13914290540544916,-1.1592384876649202,-18.500214009152494
17,0.1,-2.181801701342346,-0.23435710970817097,0.16176939573936364,-1.1616703019771264,-19.66188431112962
18,0.1,-2.14894814056851,-0.23398667108035281,0.1909185702350184,-1.1631351839677395,-20.825019495097358
19,0.1,-2.120876750355593,-0.23355822127664735,0.21470546241087998,-1.1647759655013632,-21.98979546059872
20,0.1,-2.091838162508935,-0.23307042318441246,0.23886606933518992,-1.1665975475995798,-23.1563930081983
21,0.1,-2.0618817212422442,-0.2325227020651435,0.26334529940919077,-1.1685862051359233,-24.324979213334224
