timestep,car_speed,steering_angle,distance_to_road_center,angle_from_straight_in_rads,reward,total_reward
1,0.1,0.109046107193012,0.06388711563138165,-0.5298250491208045,0.3966034446611819,0.3966034446611819
2,0.1,0.109046107193012,0.06388711563138165,-0.5298250491208045,0.3966034446611819,0.7932068893223638
3,0.1,0.109046107193012,0.06388711563138165,-0.5298250491208045,0.3966034446611819,1.1898103339835457
4,0.1,0.109046107193012,0.06388711563138165,-0.5298250491208045,0.3966034446611819,1.5864137786447277
5,0.1,0.109046107193012,0.06388711563138165,-0.5298250491208045,0.3984348834700605,1.9848486621147883
6,0.1,0.1068677973542752,0.06369087542111945,-0.5300409568569193,0.4017899270590718,2.38663858917386
7,0.1,0.10286513204861225,0.06333091166796125,-0.5304439846310002,0.40641386444654204,2.793052453620402
8,0.1,0.09733269908654785,0.06283418821911997,-0.5310091831046518,0.4169252206143078,3.2099776742347097
9,0.1,0.09869920825471024,0.062230253389254156,-0.5236033256378313,0.4234021926751478,3.6333798669098574
10,0.1,0.09090469356841613,0.061533126085142775,-0.5244265672830116,0.4354292936782964,4.068809160588154
11,0.1,0.09043017579485146,0.06076232588555071,-0.5171930830606556,0.44315314281809215,4.511962303406246
12,0.1,0.08113228421233987,0.05993129424491836,-0.5181806582368438,0.4561538249208643,4.968116128327111
13,0.1,0.07948856402968296,0.0590529325736376,-0.511040761706693,0.46951906361910445,5.437635191946216
14,0.1,0.07742144626375891,0.058132578314906015,-0.5039043368853012,0.47830833949242857,5.915943531438645
15,0.1,0.06685835211829583,0.05718853533563413,-0.5050270012380454,0.4921295678515065,6.408073099290151
16,0.1,0.06427546892033809,0.056217538429959184,-0.4978999153792537,0.5013629423233255,6.909436041613477
17,0.1,0.053248312380347995,0.05522880789002167,-0.4990397665198687,0.5154257960894579,7.4248618377029345
18,0.1,0.05042065527690265,0.054230663996811465,-0.49188598469121203,0.5295669042972245,7.954428742000159
19,0.1,0.04754284905491424,0.053222230722697376,-0.4846794581720595,0.5437479186994821,8.498176660699642
20,0.1,0.044653636655111406,0.05220726544421829,-0.47741901778707146,0.5532867366585966,9.051463397358239
21,0.1,0.033438943915200636,0.05119378048266719,-0.4784988609114713,0.5674533013748211,9.61891669873306
22,0.1,0.0306525483033237,0.05018028109837684,-0.47115026268044474,0.5815854146470238,10.200502113380082
23,0.1,0.027947305894629182,0.049168100810868094,-0.46373370221405175,0.595661218149761,10.796163331529844
24,0.1,0.02534186152634549,0.048159193918669685,-0.45625007766035136,0.6051774262660393,11.401340757795882
25,0.1,0.014414473418225271,0.04715873741752853,-0.45717290075706,0.6191044082909944,12.020445166086876
26,0.1,0.01209201662098397,0.04616583624606416,-0.4495663458396576,0.6329348394908803,12.653380005577757
27,0.1,0.00992382329679764,0.04518041507932913,-0.44188032749649364,0.6466536067849766,13.300033612362734
28,0.1,0.007917642579431894,0.04420359076233466,-0.4341182650439147,0.6602470892085966,13.96028070157133
29,0.1,0.0060798750411017455,0.04323634141469098,-0.4262835391058081,0.6694659693966685,14.629746670967998
30,0.1,-0.004099272286918809,0.04228259257487829,-0.4269251980357017,0.6828147941558365,15.312561465123835
31,0.1,-0.0055342811025538285,0.041340858886740835,-0.41894286996996216,0.696012285857742,16.008573750981576
32,0.1,-0.0067748481493780655,0.04041093377068062,-0.41088418585618425,0.7090489175788474,16.717622668560423
33,0.1,-0.007816136092798576,0.0394934648144703,-0.4027507842375016,0.7219213873696013,17.439544055930025
34,0.1,-0.008641182643836398,0.038589058432703466,-0.39453176697087106,0.7346177701593316,18.174161826089357
35,0.1,-0.009252408944357249,0.03769828192498546,-0.3862352281942119,0.7432410533230108,18.917402879412368
36,0.1,-0.018272904878716967,0.03682358488305285,-0.3865087537092455,0.7556002565910804,19.673003136003448
37,0.1,-0.01844511740595839,0.03596452568134498,-0.37809037421940817,0.7677562051269917,20.44075934113044
38,0.1,-0.01841086732973285,0.03512037562082722,-0.369614623538005,0.7797002196112774,21.22045956074172
39,0.1,-0.018172826694649535,0.03429153149053152,-0.3610881415999647,0.791431167751409,22.011890728493128
40,0.1,-0.017716494758141965,0.033478376503709766,-0.35250025979523963,0.8029398637841231,22.81483059227725
41,0.1,-0.017046667972760166,0.032681280976515584,-0.343859477737916,0.8142179479945165,23.629048540271768
42,0.1,-0.016167956492581792,0.031900583981000874,-0.33517379630259053,0.8252578218575877,24.454306362129355
43,0.1,-0.01508481997750638,0.031136595793168655,-0.3264507779091929,0.8327487907849527,25.287055152914306
44,0.1,-0.02247517220362849,0.030390294665513122,-0.3263781188587597,0.8433593143954605,26.130414467309766
45,0.1,-0.020975392764103873,0.02966255167397974,-0.31760090950390124,0.8537149460922406,26.984129413402005
46,0.1,-0.01928359073781427,0.02895218243815781,-0.30880541511939236,0.863810480985017,27.84793989438702
47,0.1,-0.01740397034308322,0.028259401899342253,-0.29999798933650573,0.8736469960827211,28.721586890469744
